condition_id,split,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_row_count,finite_value_pass,forward_mean_te_deg,backward_mean_te_deg,signed_mean_gap_deg,absolute_mean_gap_deg,absolute_mean_gap_arcmin,raw_pair_rmse_deg,centered_pair_rmse_deg,centered_pair_correlation,forward_peak_to_peak_deg,backward_peak_to_peak_deg,peak_to_peak_difference_deg,slope_pair_rmse_deg_per_deg,gap_zero_crossing_count,target_derived_best_shift_deg,target_derived_aligned_centered_rmse_deg,harmonic_1_phase_gap_rad,harmonic_3_phase_gap_rad,harmonic_39_phase_gap_rad,harmonic_40_phase_gap_rad,harmonic_78_phase_gap_rad,harmonic_81_phase_gap_rad,offline_gap_proxy_only
speed_700rpm__torque_700Nm__temperature_35degC,test,700.0,700.0,35.0,data/simplified_dataset/Test_35degree/700rpm/700.0rpm700.0Nm35.0deg.csv,27772,True,-0.05008288867737756,0.015153445558572546,-0.06523633423595011,0.06523633423595011,3.914180054157007,0.06525756444279937,0.0016644556051507485,0.9906676978769664,0.040550294290744415,0.03991825606899618,0.0006320382217482323,0.006386194214279275,0,0.52734375,0.0012719094024910445,0.019198144444067526,0.24545712065611736,1.1324847749120628,0.013003025648912425,1.108971187369301,2.519013668305209,True
speed_700rpm__torque_1000Nm__temperature_25degC,test,700.0,1000.0,25.0,data/simplified_dataset/Test_25degree/700rpm/700.0rpm1000.0Nm25.0deg.csv,27771,True,-0.059570099363825686,0.022635009338580987,-0.08220510870240667,0.08220510870240667,4.9323065221444,0.08221777328925886,0.0014430342578987852,0.9930065415907453,0.042476318496266784,0.03969689606693783,0.002779422429328951,0.0040484910236788015,0,0.0,0.0014430342578987852,0.021294970388313933,0.47205513434679647,1.592920596678785,0.08454274467691549,0.3300082816453513,2.0182464171138688,True
speed_700rpm__torque_1200Nm__temperature_35degC,test,700.0,1200.0,35.0,data/simplified_dataset/Test_35degree/700rpm/700.0rpm1200.0Nm35.0deg.csv,27772,True,-0.06802722532503289,0.03389501183188706,-0.10192223715691995,0.10192223715691995,6.115334229415197,0.10194145074626665,0.001979129400033278,0.9868510151544752,0.04282426711979488,0.04043053548516018,0.002393731634634702,0.005234492416763321,0,0.703125,0.001814890004595557,0.02407159274742979,0.6644128968102694,2.0631315746040544,0.06950716450412608,1.0206507796926112,2.730399036969409,True
speed_700rpm__torque_1400Nm__temperature_30degC,test,700.0,1400.0,30.0,data/simplified_dataset/Test_30degree/700rpm/700.0rpm1400.0Nm30.0deg.csv,27771,True,-0.07141456433335061,0.043215030406661095,-0.1146295947400117,0.1146295947400117,6.877775684400702,0.11464806789488392,0.002058028612676768,0.9858135524197296,0.04362303415678343,0.04237216984185727,0.001250864314926159,0.005081528927299052,0,5.44921875,0.002012996438529399,0.02534737830356919,0.7569167508036552,2.3011822253128478,0.21149912220372558,0.739128550141772,2.7229542753903893,True
speed_700rpm__torque_1600Nm__temperature_35degC,test,700.0,1600.0,35.0,data/simplified_dataset/Test_35degree/700rpm/700.0rpm1600.0Nm35.0deg.csv,27772,True,-0.079876843127277,0.05125762956922258,-0.13113447269649958,0.13113447269649958,7.868068361789975,0.13115727438242597,0.002445545754626647,0.9801672610916599,0.04439177743307479,0.04365796135633977,0.0007338160767350194,0.005401713289469731,0,5.44921875,0.0020935402589309163,0.02661305889878469,0.9269201993077292,2.617619535855955,0.19372340199710428,0.9161801060145931,2.976750327610052,True
speed_700rpm__torque_1800Nm__temperature_30degC,test,700.0,1800.0,30.0,data/simplified_dataset/Test_30degree/700rpm/700.0rpm1800.0Nm30.0deg.csv,27772,True,-0.0866994765589591,0.057322363530507195,-0.14402184008946628,0.14402184008946628,8.641310405367976,0.14404571977940367,0.0026227779186732297,0.9774792923171157,0.04474546467975876,0.044768091876107086,-2.2627196348323775e-05,0.006732968173691801,0,5.09765625,0.0023387773082543936,0.024542991856275606,0.9887917511696047,2.7191830024500843,0.2155805971600357,0.7172588638405764,2.672945338638751,True
speed_800rpm__torque_0Nm__temperature_35degC,test,800.0,0.0,35.0,data/simplified_dataset/Test_35degree/800rpm/800.0rpm0.0Nm35.0deg.csv,24300,True,-0.02636092404267995,-0.017943835651121863,-0.008417088391558088,0.008417088391558088,0.5050253034934853,0.008493113460562486,0.0011338426975051315,0.9960932177235122,0.03862922737598255,0.03883631400647287,-0.0002070866304903149,0.003482664282997259,0,0.52734375,0.0011224445555867708,0.004929849564493754,0.013573746584383484,0.5253257848976571,0.327150490032929,2.4419356698715413,1.3403577287236144,True
speed_800rpm__torque_100Nm__temperature_35degC,test,800.0,100.0,35.0,data/simplified_dataset/Test_35degree/800rpm/800.0rpm100.0Nm35.0deg.csv,24300,True,-0.023234001158619767,-0.005334969816446626,-0.01789903134217314,0.01789903134217314,1.0739418805303884,0.017917910859832364,0.0008223178173931087,0.9977471743572172,0.03875487188207685,0.03805307975152741,0.000701792130549439,0.002635190791356597,0,0.17578125,0.0008162192478782875,0.013711922020029493,0.08290844308836998,0.15556483987135072,0.31155936915151194,0.528034170707719,1.0746626868773972,True
speed_800rpm__torque_600Nm__temperature_25degC,test,800.0,600.0,25.0,data/simplified_dataset/Test_25degree/800rpm/800.0rpm600.0Nm25.0deg.csv,24300,True,-0.048495677614689536,0.0055995482420638214,-0.05409522585675336,0.05409522585675336,3.245713551405202,0.05410665768912655,0.0011121806486178252,0.9958577722056468,0.04121439238301373,0.03889210384650291,0.0023222885365108206,0.003344889751602806,0,0.17578125,0.0011111968435011182,0.014634342228456441,0.19804873151396496,0.8130943472537127,0.15722460757311874,0.32344980616300545,1.7121207718095093,True
speed_800rpm__torque_800Nm__temperature_35degC,test,800.0,800.0,35.0,data/simplified_dataset/Test_35degree/800rpm/800.0rpm800.0Nm35.0deg.csv,24300,True,-0.04982269113995466,0.021968418232263195,-0.07179110937221786,0.07179110937221786,4.3074665623330715,0.07180398475783338,0.0013597213719806806,0.9937799378676202,0.041028242027540136,0.03901134902593501,0.0020168930016051245,0.0035656475113257165,0,0.52734375,0.00130620873913222,0.019280078449815476,0.3430295373221368,1.3311746768228132,0.015018538632543486,0.9478867347843469,2.5786275021761256,True
speed_800rpm__torque_1200Nm__temperature_30degC,test,800.0,1200.0,30.0,data/simplified_dataset/Test_30degree/800rpm/800.0rpm1200.0Nm30.0deg.csv,24300,True,-0.0716474435453032,0.027937361018820793,-0.099584804564124,0.099584804564124,5.97508827384744,0.0996024258631518,0.0018734827861175353,0.9882367041710481,0.04242730280927431,0.04168276771687402,0.0007445350924002864,0.004778055152969244,0,0.703125,0.0016923394581613552,0.024045863027856742,0.589496475574347,2.0339512073969233,0.2489504509003614,0.7973166802011464,2.060466754843588,True
speed_800rpm__torque_1800Nm__temperature_35degC,test,800.0,1800.0,35.0,data/simplified_dataset/Test_35degree/800rpm/800.0rpm1800.0Nm35.0deg.csv,24300,True,-0.08657776638108139,0.057907664184979835,-0.14448543056606122,0.14448543056606122,8.669125833963673,0.14451120285771438,0.002729121749460352,0.9754832009149718,0.04540824405089132,0.04339890693390426,0.002009337116987059,0.006693264585574157,0,5.09765625,0.0021540735297939898,0.026345811721163778,1.0077706984218147,2.7508726626562487,0.13147548978233095,0.7049413550797365,2.8747240633167124,True
speed_900rpm__torque_0Nm__temperature_30degC,test,900.0,0.0,30.0,data/simplified_dataset/Test_30degree/900rpm/900.0rpm0.0Nm30.0deg.csv,21600,True,-0.021505084582744905,-0.012651675002343592,-0.008853409580401313,0.008853409580401313,0.5312045748240788,0.00890792512182987,0.0009840064927559833,0.9970159943974938,0.038042236865677745,0.038744138297508474,-0.0007019014318307287,0.0031711058763200174,0,0.3515625,0.0009790184558026154,0.006532621163680723,0.0455552531241723,0.4905179660842385,0.2850484823059996,1.7709705977099621,1.1091631965982143,True
speed_900rpm__torque_100Nm__temperature_35degC,test,900.0,100.0,35.0,data/simplified_dataset/Test_35degree/900rpm/900.0rpm100.0Nm35.0deg.csv,21600,True,-0.022465921138430694,-0.006043350535317979,-0.016422570603112717,0.016422570603112717,0.985354236186763,0.016446439992124914,0.000885755722727037,0.9973773481514077,0.03960040199243633,0.03804983688911883,0.0015505651033174972,0.0028635308321051122,0,0.0,0.000885755722727037,0.011814768896394835,0.08338062025303028,0.23587817283503743,0.18262498360931542,1.1383882331929893,0.9652333227093681,True
speed_900rpm__torque_700Nm__temperature_25degC,test,900.0,700.0,25.0,data/simplified_dataset/Test_25degree/900rpm/900.0rpm700.0Nm25.0deg.csv,21600,True,-0.048754082578795585,0.012102167733412626,-0.06085625031220821,0.06085625031220821,3.6513750187324927,0.06086951014569089,0.0012704579151723973,0.9946070743193977,0.04180674209099292,0.03884633269105236,0.002960409399940564,0.0036171903127242893,0,-0.17578125,0.0012352719851207047,0.015162239044969076,0.25401441268729563,1.072343216889341,0.13352877737961483,0.3046014538929101,1.8368026123452412,True
speed_900rpm__torque_1500Nm__temperature_35degC,test,900.0,1500.0,35.0,data/simplified_dataset/Test_35degree/900rpm/900.0rpm1500.0Nm35.0deg.csv,21600,True,-0.08208123065146901,0.038983797612361336,-0.12106502826383034,0.12106502826383034,7.26390169582982,0.1210876480914695,0.0023403956506369804,0.981747021680417,0.04438269261639158,0.042289356107911916,0.0020933365084796624,0.005703794076608109,0,5.2734375,0.001968068039875881,0.02552058882131579,0.8010483979001983,2.3894907017648586,0.2190567250237827,0.6885422407915271,3.051903158906857,True
speed_1000rpm__torque_600Nm__temperature_30degC,test,1000.0,600.0,30.0,data/simplified_dataset/Test_30degree/1000rpm/1000.0rpm600.0Nm30.0deg.csv,19440,True,-0.04163045173760678,0.01305319400211848,-0.054683645739725256,0.054683645739725256,3.2810187443835153,0.05469570107245628,0.0011483050203337354,0.9955777665931732,0.040408869681771556,0.03958295950571614,0.0008259101760554124,0.003336639574116239,0,-0.3515625,0.0010992894310021054,0.016841495551548163,0.19299482417680514,0.8025593635148218,0.19331938784792943,0.4346078899771299,1.419603897675604,True
speed_1000rpm__torque_900Nm__temperature_35degC,test,1000.0,900.0,35.0,data/simplified_dataset/Test_35degree/1000rpm/1000.0rpm900.0Nm35.0deg.csv,19440,True,-0.06109140105820936,0.01719878376514392,-0.07829018482335327,0.07829018482335327,4.6974110894011964,0.07830592931391704,0.0015701993635700614,0.9917476041786841,0.0413516511321033,0.04177524841825939,-0.0004235972861560966,0.004367073885595787,0,-0.3515625,0.0015434060132770676,0.021758434864966376,0.4103109795562536,1.5085572908802798,0.19493686415272504,0.7083706864277993,2.6505136688110125,True
speed_1000rpm__torque_1400Nm__temperature_35degC,test,1000.0,1400.0,35.0,data/simplified_dataset/Test_35degree/1000rpm/1000.0rpm1400.0Nm35.0deg.csv,19440,True,-0.0794283503111609,0.0355148026235189,-0.1149431529346798,0.1149431529346798,6.896589176080788,0.11497163356141012,0.0025589289192896247,0.9783751876109625,0.04370266810739368,0.044038967011919256,-0.0003362989045255782,0.00711278706106755,0,5.2734375,0.0022176959449390662,0.02594585090961617,0.7574274440268307,2.287666426058902,0.2493000423509105,0.7636334277158581,3.1183833069239175,True
speed_1000rpm__torque_1800Nm__temperature_30degC,test,1000.0,1800.0,30.0,data/simplified_dataset/Test_30degree/1000rpm/1000.0rpm1800.0Nm30.0deg.csv,19440,True,-0.0922162678302169,0.04807821985881616,-0.14029448768903308,0.14029448768903308,8.417669261341985,0.1403303393302293,0.0031718859703720385,0.9670083534259566,0.04608041332885478,0.04650128717328096,-0.0004208738444261839,0.008966084867781035,0,5.09765625,0.002593146857613685,0.032123692630024486,0.9409639146854514,2.565932864213739,0.8142111980920758,0.47172302470790317,2.7386693866875556,True
speed_1100rpm__torque_300Nm__temperature_25degC,test,1100.0,300.0,25.0,data/simplified_dataset/Test_25degree/1100rpm/1100.0rpm300.0Nm25.0deg.csv,17673,True,-0.03163822947709726,0.00012217679117661195,-0.03176040626827387,0.03176040626827387,1.9056243760964324,0.031957858472863115,0.0035470144975371354,0.9602350047152595,0.04920573793319368,0.045402983312410924,0.003802754620782757,0.013551783762332325,0,-0.17578125,0.0032805706600503096,0.014146819490946733,0.040660152897237234,0.20873793584405798,0.16699419537402316,0.13656758039265296,1.6410397819794564,True
speed_1100rpm__torque_500Nm__temperature_30degC,test,1100.0,500.0,30.0,data/simplified_dataset/Test_30degree/1100rpm/1100.0rpm500.0Nm30.0deg.csv,17672,True,-0.04487207823846629,0.00171302399698243,-0.04658510223544872,0.04658510223544872,2.795106134126923,0.04687569914733695,0.005211470067498782,0.9178733008957836,0.055110967839722,0.048041057726885314,0.007069910112836683,0.0197965654843607,0,7.20703125,0.003818785064153446,0.016894466571974236,0.11338850633323294,0.58109358626724,0.1590351752866924,0.11248265155500048,1.8381574021051752,True
speed_1100rpm__torque_800Nm__temperature_30degC,test,1100.0,800.0,30.0,data/simplified_dataset/Test_30degree/1100rpm/1100.0rpm800.0Nm30.0deg.csv,17673,True,-0.04815950829847905,0.019984758881874946,-0.06814426718035399,0.06814426718035399,4.088656030821239,0.06845179275013322,0.006481263855122612,0.8745776736808869,0.05403028242106457,0.04987757775059562,0.004152704670468951,0.0246286928105807,0,5.625,0.0037586505114597427,0.0211501107490915,0.3426445270429828,1.265328390801902,0.2570998868670742,0.3757626738842489,2.111121483984848,True
speed_1100rpm__torque_1000Nm__temperature_30degC,test,1100.0,1000.0,30.0,data/simplified_dataset/Test_30degree/1100rpm/1100.0rpm1000.0Nm30.0deg.csv,17673,True,-0.05633541801835646,0.02608635728092888,-0.08242177529928534,0.08242177529928534,4.94530651795712,0.08273654218759062,0.007210157395860359,0.8481082800512566,0.056925303675908756,0.05042195640892156,0.006503347266987196,0.02740495067963747,0,5.625,0.003779388690628799,0.0223512032111534,0.48462921036297657,1.5865349329029639,0.22535059711773034,0.41223690368117083,2.3885075653124606,True
speed_1100rpm__torque_1200Nm__temperature_30degC,test,1100.0,1200.0,30.0,data/simplified_dataset/Test_30degree/1100rpm/1100.0rpm1200.0Nm30.0deg.csv,17673,True,-0.06315150556422716,0.03507335212825477,-0.09822485769248193,0.09822485769248193,5.893491461548916,0.09852176535620653,0.007643008582691209,0.8308276444342766,0.05374351424802347,0.05587260181159091,-0.0021290875635674444,0.029031397336012427,0,1.0546875,0.0035975730807425344,0.025627482023306607,0.651816271272222,1.9691966840645514,0.3707078879398113,0.5377119028240219,2.734325367288399,True
speed_1100rpm__torque_1400Nm__temperature_35degC,test,1100.0,1400.0,35.0,data/simplified_dataset/Test_35degree/1100rpm/1100.0rpm1400.0Nm35.0deg.csv,17673,True,-0.0743932021017501,0.039851074146312074,-0.11424427624806217,0.11424427624806217,6.85465657488373,0.11453219359144,0.008115954252183893,0.820569486980329,0.05453125324287149,0.061867733057698965,-0.007336479814827476,0.0309024249584738,0,5.625,0.005476921825939326,0.02612725765708091,0.7696043074944248,2.2337303718951316,0.4980037967978238,0.6519023922129775,3.028665795841984,True
speed_1300rpm__torque_300Nm__temperature_25degC,test,1300.0,300.0,25.0,data/simplified_dataset/Test_25degree/1300rpm/1300.0rpm300.0Nm25.0deg.csv,14954,True,-0.03108063962298349,0.00022885734038339406,-0.031309496963366885,0.031309496963366885,1.8785698178020132,0.03134129754046304,0.0014114997062536635,0.9934261329130781,0.041789120290611007,0.04086560410701683,0.0009235161835941738,0.0043283869252521475,0,-0.17578125,0.001061969152573936,0.011780793913579753,0.02019788417709334,0.09776316534060837,0.4043541496515463,0.20909575691687773,1.3068629343882205,True
speed_1300rpm__torque_300Nm__temperature_35degC,test,1300.0,300.0,35.0,data/simplified_dataset/Test_35degree/1300rpm/1300.0rpm300.0Nm35.0deg.csv,14954,True,-0.03148933859513742,0.001904781403725323,-0.03339411999886274,0.03339411999886274,2.0036471999317644,0.03343461169390856,0.0016449950224857299,0.9910077182862942,0.04120331458659823,0.04028199905705994,0.0009213155295382941,0.005149707306209952,0,-0.52734375,0.0010360104550036315,0.014068030948086521,0.06753133259892796,0.37601398468261493,0.07220441612185194,0.37038719088555916,1.4431235526574906,True
speed_1300rpm__torque_1100Nm__temperature_35degC,test,1300.0,1100.0,35.0,data/simplified_dataset/Test_35degree/1300rpm/1300.0rpm1100.0Nm35.0deg.csv,14954,True,-0.06253448389486563,0.0274655375865744,-0.09000002148144003,0.09000002148144003,5.4000012888864015,0.09002536484471245,0.0021359889428365616,0.9849372694408969,0.04202684314073521,0.043747897861596476,-0.0017210547208612662,0.005916230649146919,0,0.0,0.0021359889428365616,0.02477975704872457,0.5608827572363899,1.9120234411444608,0.25965871905272786,0.3738093361520591,2.2990048770171274,True
speed_1400rpm__torque_300Nm__temperature_25degC,test,1400.0,300.0,25.0,data/simplified_dataset/Test_25degree/1400rpm/1400.0rpm300.0Nm25.0deg.csv,13886,True,-0.0301174914590834,0.00031491433313351894,-0.03043240579221692,0.03043240579221692,1.8259443475330153,0.030509029627876005,0.0021609179837416524,0.984722478296726,0.04433468690307596,0.040792385870996636,0.003542301032079323,0.006628344300791987,0,-0.52734375,0.0016252195996942333,0.010542011099658242,0.03728792323973318,0.20199791402296907,0.3072749262732497,0.24344201585038558,1.0755255424128227,True
speed_1400rpm__torque_600Nm__temperature_25degC,test,1400.0,600.0,25.0,data/simplified_dataset/Test_25degree/1400rpm/1400.0rpm600.0Nm25.0deg.csv,13886,True,-0.04041486421666821,0.011486262510010375,-0.051901126726678584,0.051901126726678584,3.114067603600715,0.05192711270782696,0.001642582927165238,0.9910972260771244,0.043796403987400256,0.041577948511373954,0.002218455476026303,0.0047065495621569755,0,-0.17578125,0.001483240287259119,0.020176645815910953,0.1592515495874871,0.8070618208801097,0.22465878944409878,0.007512334436045931,1.290101460579482,True
speed_1400rpm__torque_800Nm__temperature_25degC,test,1400.0,800.0,25.0,data/simplified_dataset/Test_25degree/1400rpm/1400.0rpm800.0Nm25.0deg.csv,13886,True,-0.047760321755584326,0.01721495503456503,-0.06497527679014936,0.06497527679014936,3.8985166074089617,0.06501890236097732,0.0023814009048837128,0.9816213118495832,0.044875660520441715,0.04169605940403101,0.0031796011164107046,0.0070103748745416585,0,0.3515625,0.00202136495773676,0.020140590547385172,0.3594543006383768,1.2851681668622108,0.20227157287894004,0.017870324020589523,1.7548521143462807,True
