condition_id,split,direction,input_speed_rpm,output_torque_nm,oil_temperature_deg_c,source_path,source_size_bytes,source_sha256
speed_1600rpm__torque_300Nm__temperature_30degC,validation,Fw,1600.0,300.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm300.0Nm30.0deg.csv,1149785,3f061e7746060cc89f8a75841c9ddb03bcde17d7bed8a1457eed289ee1dd2ac5
speed_1600rpm__torque_300Nm__temperature_35degC,validation,Fw,1600.0,300.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm300.0Nm35.0deg.csv,1167968,af64a1e95899b00e96ec581d6e92f2feb42a91d277b3447402b89ff29612bac2
speed_1600rpm__torque_400Nm__temperature_25degC,validation,Fw,1600.0,400.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm400.0Nm25.0deg.csv,1149392,22e91f7b5e6e5ceb8da91ca908c9e7cae56b115caebf99d4566189dbe8a1ada2
speed_1600rpm__torque_400Nm__temperature_30degC,validation,Fw,1600.0,400.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm400.0Nm30.0deg.csv,1150564,748d849708c10fa19a947c8cb25f43adb3e2bb64ac6f18dc528eb2ca910b1aa9
speed_1600rpm__torque_500Nm__temperature_30degC,validation,Fw,1600.0,500.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm500.0Nm30.0deg.csv,1158536,e16275a9cd4f290352b890e6f6202f6b116baadf8a47011cc2c2adb6d929783b
speed_1600rpm__torque_500Nm__temperature_35degC,validation,Fw,1600.0,500.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm500.0Nm35.0deg.csv,1166815,06c917ad4c3f46a99e9ad7c2960e2a59a543d371540f61e275fe41223f96006a
speed_1600rpm__torque_700Nm__temperature_30degC,validation,Fw,1600.0,700.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm700.0Nm30.0deg.csv,1144798,590157eab54c6b9417d942dc288bc7b1698f5c813a896629e8a1da052b9461f2
speed_1600rpm__torque_800Nm__temperature_25degC,validation,Fw,1600.0,800.0,25.0,data/polished_dataset/forward/25degree/1600rpm/1600.0rpm800.0Nm25.0deg.csv,1162016,c83bc5056c39931b41f88ad0ce7c1766627110cab9036b42e4cf8151f74704f5
speed_1600rpm__torque_1300Nm__temperature_35degC,validation,Fw,1600.0,1300.0,35.0,data/polished_dataset/forward/35degree/1600rpm/1600.0rpm1300.0Nm35.0deg.csv,1162355,0debfe6ef4dfbef448902fce8a6bebe36998b1a296324f7e1c235d664df36565
speed_1600rpm__torque_1700Nm__temperature_30degC,validation,Fw,1600.0,1700.0,30.0,data/polished_dataset/forward/30degree/1600rpm/1600.0rpm1700.0Nm30.0deg.csv,1130400,79093c61f7409742594de685cee0294678147620a19b0c036db222c4c6ffff43
speed_1700rpm__torque_0Nm__temperature_25degC,validation,Fw,1700.0,0.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm0.0Nm25.0deg.csv,1079240,bb5f331df89990e5901a24c9d1c502021c34b9862557a1923142095547a68982
speed_1700rpm__torque_200Nm__temperature_25degC,validation,Fw,1700.0,200.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm200.0Nm25.0deg.csv,1077021,9d49600ecc3dfb09d9673650c7342e0d26c8eb524010f129d70d0f2c23d14a0d
speed_1700rpm__torque_200Nm__temperature_35degC,validation,Fw,1700.0,200.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm200.0Nm35.0deg.csv,1092394,11ace77c7f4d46b632e381be2d21e2dd448af41a35d1185db968d7bd6906083d
speed_1700rpm__torque_300Nm__temperature_25degC,validation,Fw,1700.0,300.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm300.0Nm25.0deg.csv,1081703,05e5016f3dc929d6085421c2b05c14b4ec21c78a42fe9308a66016400973ca39
speed_1700rpm__torque_300Nm__temperature_35degC,validation,Fw,1700.0,300.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm300.0Nm35.0deg.csv,1101193,f8b9c469584c2e6ef56e435a354130c6d7926ee67ec4092be29717b35b87711e
speed_1700rpm__torque_600Nm__temperature_25degC,validation,Fw,1700.0,600.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm600.0Nm25.0deg.csv,1083687,d73049228bcbe4a2befbca4cf66f1693f33934d20bd341e4e04adcb128d0e2cb
speed_1700rpm__torque_700Nm__temperature_30degC,validation,Fw,1700.0,700.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm700.0Nm30.0deg.csv,1094019,4699aa305cdc38d037a74b41aae0e055f5d30bb6375994727c54533b90bb40e7
speed_1700rpm__torque_1100Nm__temperature_30degC,validation,Fw,1700.0,1100.0,30.0,data/polished_dataset/forward/30degree/1700rpm/1700.0rpm1100.0Nm30.0deg.csv,1073602,2a4338b7fff58d0c027dc5e190ad9af9f2e02643782b65bf2216bb2cac371600
speed_1700rpm__torque_1300Nm__temperature_35degC,validation,Fw,1700.0,1300.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1300.0Nm35.0deg.csv,1101275,ecea08fcafa7bc1e44e481b9ded11c2d15de3861229b8b2fa9a44d94d0c2145a
speed_1700rpm__torque_1400Nm__temperature_25degC,validation,Fw,1700.0,1400.0,25.0,data/polished_dataset/forward/25degree/1700rpm/1700.0rpm1400.0Nm25.0deg.csv,1073963,f481b0fa484262c2ef91d36b735f461ef981d9e00fcd205324ba30dfa01c6637
speed_1700rpm__torque_1700Nm__temperature_35degC,validation,Fw,1700.0,1700.0,35.0,data/polished_dataset/forward/35degree/1700rpm/1700.0rpm1700.0Nm35.0deg.csv,1093822,3665301850bc5064c7aadc62fbae881c2843f28fac84a1dd7235d3260105e6e5
speed_1800rpm__torque_0Nm__temperature_25degC,validation,Fw,1800.0,0.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm0.0Nm25.0deg.csv,1018775,45d7c6551498431d6de3affe446f13d96d066207e7aca9b04b8e1a4804847b43
speed_1800rpm__torque_0Nm__temperature_35degC,validation,Fw,1800.0,0.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm0.0Nm35.0deg.csv,1042109,55da9fceea031201f6657de670665e0a7cb9802ceda93d12b079533dba4060a5
speed_1800rpm__torque_200Nm__temperature_25degC,validation,Fw,1800.0,200.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm200.0Nm25.0deg.csv,1019998,4243ec62c3967d4dddd3cecb5eee442be143475dfa97cc2cacdaf65be042f695
speed_1800rpm__torque_400Nm__temperature_35degC,validation,Fw,1800.0,400.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm400.0Nm35.0deg.csv,1044229,7e8c21f923d627c4341e4d34397cba53b298c595269792a1295585da54e261f4
speed_1800rpm__torque_600Nm__temperature_25degC,validation,Fw,1800.0,600.0,25.0,data/polished_dataset/forward/25degree/1800rpm/1800.0rpm600.0Nm25.0deg.csv,1023993,4e44588f53f8514606cbd2de05395ee188d1388aa5a128e9a0254a6c5eec05e9
speed_1800rpm__torque_1000Nm__temperature_35degC,validation,Fw,1800.0,1000.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1000.0Nm35.0deg.csv,1033006,1338ad0461cc21ddc66f6961803f373bf25682366b8d9545b26560b0c79d2896
speed_1800rpm__torque_1200Nm__temperature_35degC,validation,Fw,1800.0,1200.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1200.0Nm35.0deg.csv,1039086,2c91094d367afbd119266e13cf457640d34284f90b4f3d29863243a377a1b5f7
speed_1800rpm__torque_1300Nm__temperature_35degC,validation,Fw,1800.0,1300.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1300.0Nm35.0deg.csv,1037907,1b8bd84bfeeab368ea557d87a1bfeac8714e005f88dd6a8dbf7334f89115f0f1
speed_1800rpm__torque_1400Nm__temperature_35degC,validation,Fw,1800.0,1400.0,35.0,data/polished_dataset/forward/35degree/1800rpm/1800.0rpm1400.0Nm35.0deg.csv,1035602,c05707919e8a5d4e72e7b9014ccd5614117ad2b9693e09fef1344a4e5b92d141
speed_1800rpm__torque_1700Nm__temperature_30degC,validation,Fw,1800.0,1700.0,30.0,data/polished_dataset/forward/30degree/1800rpm/1800.0rpm1700.0Nm30.0deg.csv,1015484,c783d1821916d2f32125ce51b1f6339050fc4925aeea8305a0b6fb860dad1ef8
speed_100rpm__torque_100Nm__temperature_30degC,test,Fw,100.0,100.0,30.0,data/polished_dataset/forward/30degree/100rpm/100.0rpm100.0Nm30.0deg.csv,18236401,9f8523c07f7fce165502e69840c62995e23c299212e139c16857f19ba0063e22
speed_100rpm__torque_100Nm__temperature_35degC,test,Fw,100.0,100.0,35.0,data/polished_dataset/forward/35degree/100rpm/100.0rpm100.0Nm35.0deg.csv,18706890,fcd7a3bc2a983555bdf610bffd17eb0d4a439b726692885d632c1c3f9a43a8de
speed_100rpm__torque_300Nm__temperature_30degC,test,Fw,100.0,300.0,30.0,data/polished_dataset/forward/30degree/100rpm/100.0rpm300.0Nm30.0deg.csv,18226917,73eaa3dd8a70740cf83f04488404870f949515328b9f0775853ab364f9b0fdfd
speed_100rpm__torque_400Nm__temperature_30degC,test,Fw,100.0,400.0,30.0,data/polished_dataset/forward/30degree/100rpm/100.0rpm400.0Nm30.0deg.csv,18265553,0801f5406a7987871f85d870296a1153b1f1a7ce286671e926934c322f57cbe5
speed_100rpm__torque_500Nm__temperature_35degC,test,Fw,100.0,500.0,35.0,data/polished_dataset/forward/35degree/100rpm/100.0rpm500.0Nm35.0deg.csv,18821839,b7569ea6d137b374b829eb9a62696945167c8db9efca4168cb03e332ef27c265
speed_100rpm__torque_600Nm__temperature_35degC,test,Fw,100.0,600.0,35.0,data/polished_dataset/forward/35degree/100rpm/100.0rpm600.0Nm35.0deg.csv,18774968,8687a4666fd49e2c3c96cd06ccbe2f5df4a2f1f00c67448c7cef8ac50b0748c4
speed_100rpm__torque_900Nm__temperature_35degC,test,Fw,100.0,900.0,35.0,data/polished_dataset/forward/35degree/100rpm/100.0rpm900.0Nm35.0deg.csv,18837241,0033ad844cd1aa016954b2fdd0f14fd63408814079fb466073c1fded308fef87
speed_100rpm__torque_1000Nm__temperature_30degC,test,Fw,100.0,1000.0,30.0,data/polished_dataset/forward/30degree/100rpm/100.0rpm1000.0Nm30.0deg.csv,18188925,a4d7c6376cb9884a5c9d570ade6c25fefd677c642859992190fcebae65672b8a
speed_100rpm__torque_1100Nm__temperature_30degC,test,Fw,100.0,1100.0,30.0,data/polished_dataset/forward/30degree/100rpm/100.0rpm1100.0Nm30.0deg.csv,18248715,ef0f0c99b5ceecb1a1393acff3746596639704faad52e1747e5ca8949889720b
speed_200rpm__torque_100Nm__temperature_30degC,test,Fw,200.0,100.0,30.0,data/polished_dataset/forward/30degree/200rpm/200.0rpm100.0Nm30.0deg.csv,9120208,aeb73d7800aeb45dabbce1f102eac5144b47ac955e0ffcc81925c3cf49093b72
speed_200rpm__torque_200Nm__temperature_30degC,test,Fw,200.0,200.0,30.0,data/polished_dataset/forward/30degree/200rpm/200.0rpm200.0Nm30.0deg.csv,9144675,b6d185d5f0ef690d519e071be20639621892b3299ec30f84a7b740dca6286d85
speed_200rpm__torque_300Nm__temperature_25degC,test,Fw,200.0,300.0,25.0,data/polished_dataset/forward/25degree/200rpm/200.0rpm300.0Nm25.0deg.csv,9224236,ccfc4b3b8f034b4c74e140e720c84c4ddaa8b374ed5ed038f133eb7fbd25ecfa
speed_200rpm__torque_900Nm__temperature_25degC,test,Fw,200.0,900.0,25.0,data/polished_dataset/forward/25degree/200rpm/200.0rpm900.0Nm25.0deg.csv,9221933,cf1fb3efcf453bb76a1aa33ade12bf3d78573d94a4f7489f3404e72c8d8ef24c
speed_300rpm__torque_100Nm__temperature_35degC,test,Fw,300.0,100.0,35.0,data/polished_dataset/forward/35degree/300rpm/300.0rpm100.0Nm35.0deg.csv,6223840,bb221e2820fbe2b7e0c22679a9f1ae20f2bef5034d8bfce633d5dc736df4c0aa
speed_300rpm__torque_200Nm__temperature_30degC,test,Fw,300.0,200.0,30.0,data/polished_dataset/forward/30degree/300rpm/300.0rpm200.0Nm30.0deg.csv,6169474,171fe7e0ce5c77ae7beb33aa520fbb14978c0af46a8f0b1ebbb87bdbe876fd87
speed_300rpm__torque_800Nm__temperature_25degC,test,Fw,300.0,800.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm800.0Nm25.0deg.csv,6099724,87e4271290229748b3753f4ed22222cbc48eff494adbc30d02bec9580e1c6871
speed_300rpm__torque_1000Nm__temperature_25degC,test,Fw,300.0,1000.0,25.0,data/polished_dataset/forward/25degree/300rpm/300.0rpm1000.0Nm25.0deg.csv,6098023,8f42a76d094047852e6f80413faead60143a9e3f40a03d5e3e553186228dc878
speed_400rpm__torque_0Nm__temperature_30degC,test,Fw,400.0,0.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm0.0Nm30.0deg.csv,4574051,4059349ae7d7c78d7a9a0f8f2be9137c3247aa26016ccf5cf7b91090da4580f9
speed_400rpm__torque_300Nm__temperature_25degC,test,Fw,400.0,300.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm300.0Nm25.0deg.csv,4593808,3bc5491e2d94b003fb08eaa130457e5f9bec8b9cbc4a4177f84ef80eb3c95887
speed_400rpm__torque_400Nm__temperature_25degC,test,Fw,400.0,400.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm400.0Nm25.0deg.csv,4611338,3e61b768da7c296c0503ab661062caac83c6fd3a1ccaab752b25cf417363d6d1
speed_400rpm__torque_600Nm__temperature_35degC,test,Fw,400.0,600.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm600.0Nm35.0deg.csv,4702033,341ffd46d402e18762723127f319a7d4465f6dfc39769ee899c6171f678f8548
speed_400rpm__torque_700Nm__temperature_25degC,test,Fw,400.0,700.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm700.0Nm25.0deg.csv,4610355,a6bfb86eb55b01210726d11fe01630e256c2a9c0ec59731b10102493fdb5bfd6
speed_400rpm__torque_700Nm__temperature_30degC,test,Fw,400.0,700.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm700.0Nm30.0deg.csv,4571975,f5ed1661e11bcd4ea61343c1bb66c76328c2dae5ca3a69219a4881545808b4ce
speed_400rpm__torque_900Nm__temperature_30degC,test,Fw,400.0,900.0,30.0,data/polished_dataset/forward/30degree/400rpm/400.0rpm900.0Nm30.0deg.csv,4607719,1ca35d017953612ab5b2e692988ebfabbb42e7a29f75f09a7536c0124ec2f702
speed_400rpm__torque_1000Nm__temperature_25degC,test,Fw,400.0,1000.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1000.0Nm25.0deg.csv,4544915,85f2bafb6ce152a689020649dc46f100c07a047ab2ac9ed6520742ca470423ff
speed_400rpm__torque_1400Nm__temperature_25degC,test,Fw,400.0,1400.0,25.0,data/polished_dataset/forward/25degree/400rpm/400.0rpm1400.0Nm25.0deg.csv,4573461,4afe31024a9f792f1421e6fd518386341974d52745a779a74f85c75d892179c9
speed_400rpm__torque_1600Nm__temperature_35degC,test,Fw,400.0,1600.0,35.0,data/polished_dataset/forward/35degree/400rpm/400.0rpm1600.0Nm35.0deg.csv,4662029,1a1da03acecb87bf958b335fc864cd47e859f2c731b99e7dfe82ea9d024eb9d9
speed_500rpm__torque_300Nm__temperature_35degC,test,Fw,500.0,300.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm300.0Nm35.0deg.csv,3750985,5f910daf230997e7c580afe95c0e57832aaaf4b9546c0a67e75a76907e92bbc3
speed_500rpm__torque_700Nm__temperature_25degC,test,Fw,500.0,700.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm700.0Nm25.0deg.csv,3685521,cebc92195a13b56fdbfb3efb8ae2abd4897b6cf5be514dafcd52abdfabf8b2f6
speed_500rpm__torque_900Nm__temperature_30degC,test,Fw,500.0,900.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm900.0Nm30.0deg.csv,3691521,dad80cc35aa7bd1d61c872411ea05dca64769f58348b1c4199e3c4af24d6d4f9
speed_500rpm__torque_1200Nm__temperature_25degC,test,Fw,500.0,1200.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1200.0Nm25.0deg.csv,3692530,a52571645b93d3df98e452963ea8d8720e93c215916cb2cdf33ca715d8b4d139
speed_500rpm__torque_1400Nm__temperature_35degC,test,Fw,500.0,1400.0,35.0,data/polished_dataset/forward/35degree/500rpm/500.0rpm1400.0Nm35.0deg.csv,3704190,8313ee2451c0ab8a6370ffb5919d1bb603062a9c298683c86407aba6919a1c52
speed_500rpm__torque_1600Nm__temperature_30degC,test,Fw,500.0,1600.0,30.0,data/polished_dataset/forward/30degree/500rpm/500.0rpm1600.0Nm30.0deg.csv,3748968,fede7ec7c540daf79ad074a41203ec271020e87ee359cf64bc535b8c4f0f38f8
speed_500rpm__torque_1700Nm__temperature_25degC,test,Fw,500.0,1700.0,25.0,data/polished_dataset/forward/25degree/500rpm/500.0rpm1700.0Nm25.0deg.csv,3686633,64257ac16477c46182051c9182649a45885caa25a9c886bcda62d459087d9edc
speed_600rpm__torque_100Nm__temperature_30degC,test,Fw,600.0,100.0,30.0,data/polished_dataset/forward/30degree/600rpm/600.0rpm100.0Nm30.0deg.csv,3045112,eaf1ded100bd316ce50ba125cae2f29443d602e762c09d61dcab54c12f8e7fc0
speed_600rpm__torque_100Nm__temperature_35degC,test,Fw,600.0,100.0,35.0,data/polished_dataset/forward/35degree/600rpm/600.0rpm100.0Nm35.0deg.csv,3112622,331f37027f3d34cecab7653deb852b27b7c8bc4c7aab4d6928c321ffd7888515
speed_600rpm__torque_200Nm__temperature_35degC,test,Fw,600.0,200.0,35.0,data/polished_dataset/forward/35degree/600rpm/600.0rpm200.0Nm35.0deg.csv,3122835,a1bae5cf6ca7b77f4c4f76a0fb7ddced03ccfff65f9ee4836efb42cb95826709
speed_600rpm__torque_500Nm__temperature_30degC,test,Fw,600.0,500.0,30.0,data/polished_dataset/forward/30degree/600rpm/600.0rpm500.0Nm30.0deg.csv,3065711,c0d47aa3ea71c799f3af7b6e51d5fd83376f041a40d1512abe05b2e37fec41de
speed_600rpm__torque_500Nm__temperature_35degC,test,Fw,600.0,500.0,35.0,data/polished_dataset/forward/35degree/600rpm/600.0rpm500.0Nm35.0deg.csv,3121885,79bb7f6c004b590e48b0632123cc5c4e50fccabe3add28594cc472ce85df9ae4
speed_600rpm__torque_700Nm__temperature_35degC,test,Fw,600.0,700.0,35.0,data/polished_dataset/forward/35degree/600rpm/600.0rpm700.0Nm35.0deg.csv,3134238,63930292f1f21ce3753f03245bd8df56d1942e752fadd8a83c9d36220ae3cb1a
speed_600rpm__torque_1000Nm__temperature_30degC,test,Fw,600.0,1000.0,30.0,data/polished_dataset/forward/30degree/600rpm/600.0rpm1000.0Nm30.0deg.csv,3048929,8f23e68ff5b4a9dc244e7ec335e544e629e76cfaf535ffa112a6a74a123b812a
speed_600rpm__torque_1300Nm__temperature_30degC,test,Fw,600.0,1300.0,30.0,data/polished_dataset/forward/30degree/600rpm/600.0rpm1300.0Nm30.0deg.csv,3067678,c791c38c84934eddf64bea27001760c784071c21300d93427500c2de0e4d1598
speed_600rpm__torque_1700Nm__temperature_25degC,test,Fw,600.0,1700.0,25.0,data/polished_dataset/forward/25degree/600rpm/600.0rpm1700.0Nm25.0deg.csv,3043084,2d13409baee2fabd9a54036fcc0e9fe8fc31ee9035b1eb009edede7d26762870
speed_700rpm__torque_200Nm__temperature_30degC,test,Fw,700.0,200.0,30.0,data/polished_dataset/forward/30degree/700rpm/700.0rpm200.0Nm30.0deg.csv,2600091,2c35de268ee44768d5dd4945e42939e18ca7ec97c509a2c54f0e26446815cb75
speed_700rpm__torque_700Nm__temperature_35degC,test,Fw,700.0,700.0,35.0,data/polished_dataset/forward/35degree/700rpm/700.0rpm700.0Nm35.0deg.csv,2674703,d655da9884f116ff4fe552c304826f85e2e1aefe94eb393d943ed81e1d54e876
speed_700rpm__torque_1000Nm__temperature_25degC,test,Fw,700.0,1000.0,25.0,data/polished_dataset/forward/25degree/700rpm/700.0rpm1000.0Nm25.0deg.csv,2599341,6788164feeacd2b2867cf4471d487c2a6a7ad5e2ed6fc4bef19030aab754ddc5
speed_700rpm__torque_1200Nm__temperature_35degC,test,Fw,700.0,1200.0,35.0,data/polished_dataset/forward/35degree/700rpm/700.0rpm1200.0Nm35.0deg.csv,2674507,32b7e293a47a6dccfc91545b13302aeb4b51504427934d24ce8d41d5520958b2
speed_700rpm__torque_1400Nm__temperature_30degC,test,Fw,700.0,1400.0,30.0,data/polished_dataset/forward/30degree/700rpm/700.0rpm1400.0Nm30.0deg.csv,2638286,2e74091d17d5db0e358e5f659bdc3c8e2b85622c321ed9eae68f0ac8048e981a
speed_700rpm__torque_1600Nm__temperature_35degC,test,Fw,700.0,1600.0,35.0,data/polished_dataset/forward/35degree/700rpm/700.0rpm1600.0Nm35.0deg.csv,2674986,9c2504714cab9e0fdc25f367f5ef7a8ff8f90d11af0722622db876d24037b0cd
speed_700rpm__torque_1800Nm__temperature_30degC,test,Fw,700.0,1800.0,30.0,data/polished_dataset/forward/30degree/700rpm/700.0rpm1800.0Nm30.0deg.csv,2660945,eb0aebb418a3ae329e9489654feedab3d501d2b3b612a41226ab49c40ddb3169
speed_800rpm__torque_0Nm__temperature_35degC,test,Fw,800.0,0.0,35.0,data/polished_dataset/forward/35degree/800rpm/800.0rpm0.0Nm35.0deg.csv,2348641,d86a16874b238fa8c6bb30e146193f82a0e1488ac91b51cbb87b60c52eea8e59
speed_800rpm__torque_100Nm__temperature_35degC,test,Fw,800.0,100.0,35.0,data/polished_dataset/forward/35degree/800rpm/800.0rpm100.0Nm35.0deg.csv,2324657,068c6e6f7d9f7d4de7e754a8ea0165b9689194b6329b648784185edf76a5ca88
speed_800rpm__torque_600Nm__temperature_25degC,test,Fw,800.0,600.0,25.0,data/polished_dataset/forward/25degree/800rpm/800.0rpm600.0Nm25.0deg.csv,2310407,f9e8b58d0fa83e54827e1cf9ffc4817f70cc88710a61fb97e3e45b59fc062147
speed_800rpm__torque_800Nm__temperature_35degC,test,Fw,800.0,800.0,35.0,data/polished_dataset/forward/35degree/800rpm/800.0rpm800.0Nm35.0deg.csv,2354471,6566847f4e4c0eac552f71fb26bdc3dfd832186b127c32247d71d75a6462c4a8
speed_800rpm__torque_1200Nm__temperature_30degC,test,Fw,800.0,1200.0,30.0,data/polished_dataset/forward/30degree/800rpm/800.0rpm1200.0Nm30.0deg.csv,2332485,9dfe5426f8830be9751eb0ac753a19e16622c6010d3f42b8a3073a297ed0b16f
speed_800rpm__torque_1800Nm__temperature_35degC,test,Fw,800.0,1800.0,35.0,data/polished_dataset/forward/35degree/800rpm/800.0rpm1800.0Nm35.0deg.csv,2336792,54a0140949b676fe6acb448e208fc05d69bb4cca1ec52ca6eda0edb406b7cd5d
speed_900rpm__torque_0Nm__temperature_30degC,test,Fw,900.0,0.0,30.0,data/polished_dataset/forward/30degree/900rpm/900.0rpm0.0Nm30.0deg.csv,2032476,7907094334d4f3dbb340d7f4aa27bf7a479f823709ecea7a4c7c6979dd42e7ed
speed_900rpm__torque_100Nm__temperature_35degC,test,Fw,900.0,100.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm100.0Nm35.0deg.csv,2079621,648f3bda9aa0ffc739944fdcc1d3b6466e06944b889318db88db78c10978404b
speed_900rpm__torque_700Nm__temperature_25degC,test,Fw,900.0,700.0,25.0,data/polished_dataset/forward/25degree/900rpm/900.0rpm700.0Nm25.0deg.csv,2030508,b3306092838bfb6ccbf419c6c175b829590c221dee8d9d10eb1f211ecde53a71
speed_900rpm__torque_1500Nm__temperature_35degC,test,Fw,900.0,1500.0,35.0,data/polished_dataset/forward/35degree/900rpm/900.0rpm1500.0Nm35.0deg.csv,2058670,c0cab3bcb720eb59418aca943deb69d5873ac88fcc3cf0694ac8f22e4cbceb0c
speed_1000rpm__torque_600Nm__temperature_30degC,test,Fw,1000.0,600.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm600.0Nm30.0deg.csv,1850534,964f45996a25cc91c947415374f14c85db25ff46999991745e19183ce186fec9
speed_1000rpm__torque_900Nm__temperature_35degC,test,Fw,1000.0,900.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm900.0Nm35.0deg.csv,1884060,58b4846039485eb4247ca562c49bf1fa2c798acbbb6ede24bc486ad48657ae9f
speed_1000rpm__torque_1400Nm__temperature_35degC,test,Fw,1000.0,1400.0,35.0,data/polished_dataset/forward/35degree/1000rpm/1000.0rpm1400.0Nm35.0deg.csv,1867644,230dda7ba666f9c44e92232959b6bb84673265157e85c2a3be85c3adf4a6d62a
speed_1000rpm__torque_1800Nm__temperature_30degC,test,Fw,1000.0,1800.0,30.0,data/polished_dataset/forward/30degree/1000rpm/1000.0rpm1800.0Nm30.0deg.csv,1815128,74d006788a6e387959985f967901f732075c05f5977de2a590a277128d7b6118
speed_1100rpm__torque_300Nm__temperature_25degC,test,Fw,1100.0,300.0,25.0,data/polished_dataset/forward/25degree/1100rpm/1100.0rpm300.0Nm25.0deg.csv,1669459,68fb5507c5b2bf160c1caa7a5e08027b7247e3d73b9fa2e615261c4a87b6269b
speed_1100rpm__torque_500Nm__temperature_30degC,test,Fw,1100.0,500.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm500.0Nm30.0deg.csv,1668618,50bf867a5f7bba20451eb5aebae9127b2d4ac3b568226347662d01f834cfcc6b
speed_1100rpm__torque_800Nm__temperature_30degC,test,Fw,1100.0,800.0,30.0,data/polished_dataset/forward/30degree/1100rpm/1100.0rpm800.0Nm30.0deg.csv,1685108,940d04f2c58b39214c2638e73525b1e449d5e9614dec0d52f2da090a29a66bb9
