condition_id,split,source_path,row_count,source_size_bytes,filesystem_modified_at_utc,filesystem_timestamp_is_acquisition_evidence,forward_valid_row_count,backward_valid_row_count,forward_valid_segment_count,backward_valid_segment_count,valid_overlap_row_count,direction_window_order,inter_window_gap_row_count,inter_window_gap_duration_s,pre_valid_row_count,post_valid_row_count,controlled_warmup_label_available,deterministic_reset_marker_available,minimum_speed_rpm,maximum_speed_rpm,forward_valid_median_speed_rpm,backward_valid_median_speed_rpm,valid_window_direction_sign_pass,sustained_motion_segment_count,sustained_direction_reversal_count,single_reversal_pair_available,repeated_reversal_cycle_pass,repeated_major_loop_pass,minor_loop_marker_available,offline_reversal_oracle_available,real_hysteresis_training_eligible
speed_1500rpm__torque_1700Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1500rpm/1500.0rpm1700.0Nm30.0deg.csv,44515,5432743,2026-06-23T17:45:09.005958+00:00,False,12960,12960,1,1,0,Fw_then_Bw,9299,2.32475,1296,8000,False,False,-1504.318378652291,67692885.935716,1500.0072307981704,-1499.9861643300392,True,2,1,True,False,False,False,True,False
speed_1500rpm__torque_1700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1500rpm/1500.0rpm1700.0Nm35.0deg.csv,44518,5429457,2026-06-23T17:45:26.873008+00:00,False,12960,12960,1,1,0,Fw_then_Bw,9299,2.32475,1296,8003,False,False,-1503.9440426432216,126012887.05268869,1500.0026765992516,-1499.9851579971921,True,2,1,True,False,False,False,True,False
speed_1500rpm__torque_1800Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1500rpm/1500.0rpm1800.0Nm25.0deg.csv,44516,5433468,2026-06-23T17:44:52.672847+00:00,False,12960,12960,1,1,0,Fw_then_Bw,9298,2.3245,1296,8002,False,False,-1503.918059344869,48254403.693973996,1500.0096894679398,-1500.003374996595,True,2,1,True,False,False,False,True,False
speed_1500rpm__torque_1800Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1500rpm/1500.0rpm1800.0Nm30.0deg.csv,44516,5435010,2026-06-23T17:45:09.028485+00:00,False,12960,12960,1,1,0,Fw_then_Bw,9299,2.32475,1296,8001,False,False,-1504.6603600106512,67692891.73007,1500.0072307981704,-1499.9801853264216,True,2,1,True,False,False,False,True,False
speed_1500rpm__torque_1800Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1500rpm/1500.0rpm1800.0Nm35.0deg.csv,44519,5436976,2026-06-23T17:45:26.895353+00:00,False,12960,12960,1,1,0,Fw_then_Bw,9300,2.325,1296,8003,False,False,-1504.1008406551555,48252896.57402799,1500.01002473194,-1499.99532867029,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_0Nm__temperature_25degC,test,data/original_dataset/Test_25deg/1600rpm/1600.0rpm0.0Nm25.0deg.csv,42734,5246215,2026-06-23T17:44:52.878184+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1602.8971040019921,28020542.326513328,1599.9973006692016,-1599.9985300004482,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_0Nm__temperature_30degC,test,data/original_dataset/Test_30deg/1600rpm/1600.0rpm0.0Nm30.0deg.csv,42732,5246686,2026-06-23T17:45:09.241273+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1214,8001,False,False,-1602.9248199968908,28020530.947632678,1599.9917130005392,-1600.0102646648884,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_0Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm0.0Nm35.0deg.csv,42734,5248221,2026-06-23T17:45:27.107738+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8002,False,False,-1603.1423019982565,28020516.888890006,1599.9939763278235,-1600.0071356635697,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm100.0Nm25.0deg.csv,42733,5229793,2026-06-23T17:44:52.898098+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.2026520115323,47460554.56347732,1599.992215638243,-1600.0141203403473,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm100.0Nm30.0deg.csv,42734,5229240,2026-06-23T17:45:09.262373+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8002,False,False,-1603.0198706818435,66900541.59611468,1599.992020065353,-1600.0026093388442,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm100.0Nm35.0deg.csv,42732,5228681,2026-06-23T17:45:27.129265+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8000,False,False,-1603.1110659823753,47460533.37168001,1599.9902595989017,-1600.0085046689492,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm200.0Nm25.0deg.csv,42732,5230209,2026-06-23T17:44:53.108189+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8001,False,False,-1603.0416080029681,47460555.00900332,1599.9994239973603,-1599.9986973474734,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_200Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1600rpm/1600.0rpm200.0Nm30.0deg.csv,42734,5235190,2026-06-23T17:45:09.528616+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8002,False,False,-1602.9332019970752,66900578.569416,1599.975563469343,-1600.0036146724597,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm200.0Nm35.0deg.csv,42734,5232542,2026-06-23T17:45:27.354497+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8002,False,False,-1602.957454005567,47460559.01421267,1599.996406759601,-1600.0048443384003,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm300.0Nm25.0deg.csv,42733,5243048,2026-06-23T17:44:53.127723+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.0086386793603,47460580.81285999,1599.9944787326967,-1599.9948416720144,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_300Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1600rpm/1600.0rpm300.0Nm30.0deg.csv,42735,5241861,2026-06-23T17:45:09.550764+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8003,False,False,-1603.0875966728975,66900582.07226934,1599.980480998056,-1599.988863337785,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_300Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1600rpm/1600.0rpm300.0Nm35.0deg.csv,42732,5260874,2026-06-23T17:45:27.378020+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8000,False,False,-1603.300887994313,47460596.23589733,1599.986432333632,-1600.0000946611788,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_400Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1600rpm/1600.0rpm400.0Nm25.0deg.csv,42731,5271628,2026-06-23T17:44:53.149247+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.2033786759712,47460585.762485996,1599.997664001421,-1599.986432333632,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_400Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1600rpm/1600.0rpm400.0Nm30.0deg.csv,42735,5279554,2026-06-23T17:45:09.573289+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8003,False,False,-1603.353805335549,66900600.88517134,1599.9704505326615,-1599.998865344484,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm400.0Nm35.0deg.csv,42734,5299306,2026-06-23T17:45:27.399130+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1603.2240539983227,47458995.813746005,1599.9857336331238,-1600.0034473254345,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm500.0Nm25.0deg.csv,42731,5304504,2026-06-23T17:44:53.172781+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.2622753409669,47460594.160482675,1599.9962668380854,-1600.000485671141,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_500Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1600rpm/1600.0rpm500.0Nm30.0deg.csv,42732,5306248,2026-06-23T17:45:09.597398+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8000,False,False,-1603.0774266691878,66898997.487444006,1599.9850072354698,-1599.9937800030843,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_500Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1600rpm/1600.0rpm500.0Nm35.0deg.csv,42732,5309593,2026-06-23T17:45:27.421698+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9217,2.30425,1215,8000,False,False,-1603.3861040098902,47458993.53381265,1599.9853983375942,-1599.9945066675234,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm600.0Nm25.0deg.csv,42238,5248512,2026-06-23T17:44:53.195249+00:00,False,12150,12150,1,1,0,Fw_then_Bw,8720,2.18,1215,8003,False,False,-1603.4120880067348,46667015.827205345,1600.003084264851,-1599.9881923295713,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_600Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm600.0Nm30.0deg.csv,42731,5305970,2026-06-23T17:45:09.618407+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.193543346909,66899010.39797799,1599.9829398303214,-1599.9876336718444,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_600Nm__temperature_35degC,test,data/original_dataset/Test_35deg/1600rpm/1600.0rpm600.0Nm35.0deg.csv,42731,5296223,2026-06-23T17:45:27.443824+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.165436652489,47459001.21415067,1599.9678242030009,-1599.9929143387515,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_700Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm700.0Nm25.0deg.csv,42732,5287723,2026-06-23T17:44:53.217300+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8001,False,False,-1603.223718663988,47460645.85313201,1599.9822129670065,-1600.0022179990385,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_700Nm__temperature_30degC,validation,data/original_dataset/Test_30deg/1600rpm/1600.0rpm700.0Nm30.0deg.csv,42732,5273581,2026-06-23T17:45:09.641991+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8001,False,False,-1603.3426293482385,66899035.78966801,1599.9671253327201,-1599.9923833296634,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_700Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm700.0Nm35.0deg.csv,42734,5262915,2026-06-23T17:45:27.466345+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1603.102348667259,47459004.285112,1599.9729373288574,-1599.9765973344133,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_800Nm__temperature_25degC,validation,data/original_dataset/Test_25deg/1600rpm/1600.0rpm800.0Nm25.0deg.csv,42733,5253796,2026-06-23T17:44:53.238789+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.9888186690707,47459077.32484868,1599.997300664351,-1599.9986973377722,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_800Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm800.0Nm30.0deg.csv,42732,5240375,2026-06-23T17:45:09.663523+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8001,False,False,-1603.7158480030484,66899035.58403266,1599.9811793978247,-1599.9894216559674,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_800Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm800.0Nm35.0deg.csv,42733,5239737,2026-06-23T17:45:27.487367+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.525411337614,47459030.17669933,1599.9664272967493,-1599.9787206722733,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_900Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm900.0Nm25.0deg.csv,42101,5157365,2026-06-23T17:44:53.259368+00:00,False,12150,12150,1,1,0,Fw_then_Bw,8585,2.14625,1215,8001,False,False,-1603.67874467435,46451056.27656,1599.9794192951717,-1599.9922156721975,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_900Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm900.0Nm30.0deg.csv,41970,5141148,2026-06-23T17:45:09.687066+00:00,False,12150,12150,1,1,0,Fw_then_Bw,8455,2.11375,1215,8000,False,False,-1603.4478506577823,65681448.96386201,1599.9674610065995,-1599.9871306606415,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_900Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm900.0Nm35.0deg.csv,42733,5228474,2026-06-23T17:45:27.509995+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.1545959995128,47459021.51344332,1599.9674889996338,-1599.979419329126,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1000Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1000.0Nm25.0deg.csv,42732,5232756,2026-06-23T17:44:52.918163+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8002,False,False,-1604.4508293271065,47459074.16129467,1599.9764576311766,-1599.9857333275336,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1000Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1000.0Nm30.0deg.csv,42731,5229355,2026-06-23T17:45:09.328187+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.4889220027253,66899056.667816006,1599.952401666087,-1599.995875993045,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1000Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1000.0Nm35.0deg.csv,42733,5230007,2026-06-23T17:45:27.152425+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8002,False,False,-1603.604704005799,47459048.27954266,1599.9818500325396,-1599.9920203369888,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1100Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1100.0Nm25.0deg.csv,42733,5229206,2026-06-23T17:44:52.937696+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8003,False,False,-1604.0515713393688,47459082.169588655,1599.9813469970832,-1599.980649004768,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1100Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1100.0Nm30.0deg.csv,42731,5228442,2026-06-23T17:45:09.349277+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8000,False,False,-1603.331063350197,47459067.946337335,1599.9571235685532,-1599.9979713427213,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1100Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1100.0Nm35.0deg.csv,42734,5228654,2026-06-23T17:45:27.173960+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1603.8249806539777,47459105.390422665,1599.976960574471,-1599.9878289973517,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1200Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1200.0Nm25.0deg.csv,42453,5196649,2026-06-23T17:44:52.959237+00:00,False,12150,12150,1,1,0,Fw_then_Bw,8936,2.234,1215,8002,False,False,-1604.0645913453773,47012672.81781866,1599.9648348952178,-1600.002385666206,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1200Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1200.0Nm30.0deg.csv,42732,5229861,2026-06-23T17:45:09.373806+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8002,False,False,-1603.7565840136572,47457499.853857346,1599.9583526669692,-1600.0025533333733,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1200Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1200.0Nm35.0deg.csv,42730,5229875,2026-06-23T17:45:27.197133+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8000,False,False,-1603.742894018069,47457481.994759336,1599.97450193138,-1599.9993963341694,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1300Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1300.0Nm25.0deg.csv,42732,5230036,2026-06-23T17:44:52.979573+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8002,False,False,-1604.4536793294053,47459135.51520533,1599.962208327876,-1599.98838766478,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1300Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1300.0Nm30.0deg.csv,42733,5230742,2026-06-23T17:45:09.395336+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8003,False,False,-1603.9158406589802,47457498.968057334,1599.9510045997642,-1599.9971326673403,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1300Nm__temperature_35degC,validation,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1300.0Nm35.0deg.csv,42734,5230953,2026-06-23T17:45:27.219663+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1603.8993560165788,47457495.10802333,1599.9631023344896,-1599.9929419970917,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1400Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1400.0Nm25.0deg.csv,42730,5230453,2026-06-23T17:44:53.000163+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8000,False,False,-1604.5111793209799,47459108.51821266,1599.9569558674314,-1600.0030563348748,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1400Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1400.0Nm30.0deg.csv,42732,5231022,2026-06-23T17:45:09.417883+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1216,8001,False,False,-1604.1470693307929,47457509.929798655,1599.9548323355461,-1600.0067720112079,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1400Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1400.0Nm35.0deg.csv,42734,5224706,2026-06-23T17:45:27.243708+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8003,False,False,-1604.3652220008273,47457504.93636334,1599.9679922000118,-1600.0046486733481,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1500Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1500.0Nm25.0deg.csv,42731,5229581,2026-06-23T17:44:53.021691+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8001,False,False,-1604.362428013701,47459130.797870666,1599.9548601345546,-1599.9866276688408,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1500Nm__temperature_30degC,train,data/original_dataset/Test_30deg/1600rpm/1600.0rpm1500.0Nm30.0deg.csv,42732,5230411,2026-06-23T17:45:09.438822+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9216,2.3040000000000003,1215,8001,False,False,-1604.1038746673926,47457518.478333995,1599.9650299975958,-1600.0076660032694,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1500Nm__temperature_35degC,train,data/original_dataset/Test_35deg/1600rpm/1600.0rpm1500.0Nm35.0deg.csv,42732,5232016,2026-06-23T17:45:27.265254+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1216,8001,False,False,-1604.7224033197078,47457525.161616676,1599.9748369358713,-1600.007833990579,True,2,1,True,False,False,False,True,False
speed_1600rpm__torque_1600Nm__temperature_25degC,train,data/original_dataset/Test_25deg/1600rpm/1600.0rpm1600.0Nm25.0deg.csv,42732,5231160,2026-06-23T17:44:53.044323+00:00,False,12150,12150,1,1,0,Fw_then_Bw,9215,2.30375,1215,8002,False,False,-1605.0808686607827,47459141.96765,1599.9369506656271,-1599.9874936630174,True,2,1,True,False,False,False,True,False
